gene_id,CLIP-35L33G,RNA-control,RNA-siLin28a,RNA-siLuc,RPF-siLin28a,RPF-siLuc
MSTRG.2956|Gm49817,0,0,0,0,0,0
MSTRG.2957,21,9,6,3,1,1
MSTRG.2958|Gm20091,31,6,10,7,238,182
MSTRG.2961|Eea1,565,75,261,260,80,50
MSTRG.2959|Gm8601,1,1,1,1,4,9
ENSMUSG00000112264.2|Gm48505,0,0,0,0,0,0
ENSMUSG00000112354.2|Gm33843,0,0,0,0,0,0
MSTRG.2960|Btg1,551,82,425,305,145,109
ENSMUSG00000112892.2|Gm8613,0,0,0,0,0,0
ENSMUSG00000111981.2|Gm18515,1,0,0,0,0,0
ENSMUSG00002076793.1|ENSMUSG00002076793,0,0,0,0,1,0
ENSMUSG00000112762.2|4930459C07Rik,0,0,0,0,0,0
ENSMUSG00000112234.2|Gm48427,0,0,0,0,0,0
ENSMUSG00000112290.2|Gm33782,0,0,0,0,0,0
ENSMUSG00000112749.2|Gm48428,0,0,0,0,0,0
ENSMUSG00000112874.2|Gm34297,0,0,0,0,0,0
ENSMUSG00000112647.2|Gm5427,0,0,12,0,0,0
ENSMUSG00000105557.3|Mir3966,0,0,0,0,0,0
ENSMUSG00000019929.17|Dcn,0,0,0,0,0,0
ENSMUSG00000036446.6|Lum,0,0,0,0,0,0
ENSMUSG00000112484.2|4930473O22Rik,0,0,0,0,0,0
ENSMUSG00000019932.9|Kera,0,0,0,0,0,0
ENSMUSG00000019936.11|Epyc,0,0,0,0,0,0
ENSMUSG00000074776.5|Gm10754,0,0,0,0,0,0
ENSMUSG00000112497.2|4930525C09Rik,0,0,0,0,0,0
ENSMUSG00000089097.3|Gm25658,0,0,0,0,0,0
ENSMUSG00000047025.6|Ccer1,1,0,0,0,0,0
ENSMUSG00000079183.3|C030005K15Rik,2,0,0,0,0,0
ENSMUSG00000112660.2|Gm48761,2,0,0,0,0,0
ENSMUSG00000112805.2|Gm34574,3,0,0,0,0,0
ENSMUSG00000112902.2|Gm48884,0,0,0,0,0,0
ENSMUSG00000111923.2|Gm34777,0,0,0,0,0,0
MSTRG.2962|Dusp6,105,113,519,407,119,310
ENSMUSG00000112180.2|Gm48085,1,0,1,1,3,3
MSTRG.2972|Poc1b,117,45,133,91,25,28
MSTRG.2971|Gm48768,2,3,2,7,2,3
MSTRG.2972|Galnt4,48,13,34,23,13,9
MSTRG.2973|Phxr2,7,0,1,1,1,0
MSTRG.2974|Gm16239,3,3,6,2,1,1
MSTRG.2975|Atp2b1,3530,52,230,164,314,51
MSTRG.2975,0,191,769,601,357,500
ENSMUSG00000111962.2|Gm20110,0,0,0,0,0,0
ENSMUSG00000112503.2|Gm18409,0,0,0,0,0,0
ENSMUSG00000112384.2|Gm34921,0,0,0,0,0,0
ENSMUSG00000112544.2|Gm48089,0,0,0,0,0,0
ENSMUSG00000044633.5|B530045E10Rik,0,0,0,0,0,0
ENSMUSG00000090665.3|Gad1-ps,0,1,1,2,1,1
ENSMUSG00000112082.2|Gm35035,0,0,0,0,0,0
ENSMUSG00000112265.2|Gm34983,0,0,0,0,0,0
MSTRG.2963|Gm47627,16,1,5,6,1,1
ENSMUSG00000112831.2|Gm35533,0,0,0,0,0,0
ENSMUSG00002075807.1|ENSMUSG00002075807,0,0,0,0,0,0
ENSMUSG00000019966.19|Kitl,0,0,0,0,0,0
MSTRG.2966|Gm35206,0,0,0,0,0,0
MSTRG.2964|Gm47578,986,180,398,397,24,40
MSTRG.2965|Csl,68,84,213,146,86,185
MSTRG.2967|Gm47579,6,0,0,1,1,1
ENSMUSG00000094314.4|Gm4301,1,0,1,1,1,1
ENSMUSG00000091552.3|Gm8711,1,0,2,0,1,1
ENSMUSG00000095673.2|Gm4308,1,0,1,0,0,1
ENSMUSG00000112485.2|Gm47631,0,0,0,0,0,0
ENSMUSG00000112777.2|Gm8723,0,0,1,0,0,1
ENSMUSG00000096640.4|Gm4312,1,0,1,0,0,1
MSTRG.2968|Gm47632,252,25,84,93,1,1
MSTRG.2969|Gm47628,197,13,45,57,2,3
MSTRG.2970|Gm47630,13,1,1,1,1,1
ENSMUSG00000056912.13|1700017N19Rik,0,0,0,0,0,0
MSTRG.2977|Gm47325,22,8,24,13,1,1
ENSMUSG00000112580.2|Gm47673,0,0,0,0,0,0
MSTRG.2976,44,3,9,6,8,12
MSTRG.2976|Tmtc3,1395,112,388,343,330,196
MSTRG.2994|Cep290,532,64,278,295,15,26
MSTRG.2994,0,0,0,3,0,0
MSTRG.2995|4930430F08Rik,0,32,129,107,3,55
MSTRG.2995,0,0,11,0,27,2
MSTRG.2996|Gm47956,0,0,0,0,0,0
ENSMUSG00000098139.2|Gm26988,1,0,1,0,0,1
ENSMUSG00000044921.6|Rassf9,5,6,5,8,0,6
ENSMUSG00000112845.2|Gm47143,0,0,0,0,0,0
ENSMUSG00000112221.2|Gm47142,1,0,0,0,0,0
MSTRG.2978|Gm5175,23,62,272,187,67,167
ENSMUSG00000036602.15|Alx1,1,0,4,1,2,0
ENSMUSG00000090638.2|Gm17028,2,0,0,0,0,0
MSTRG.2979|Mgat4c,16,2,23,5,14,5
MSTRG.2980|Gm47032,0,0,0,0,0,0
MSTRG.2981|Mir3059,0,0,0,0,0,0
MSTRG.2982|Gm47031,282,63,286,235,3,2
MSTRG.2990|Gm8768,5,1,7,6,5,8
MSTRG.2992|Slc6a15,440,90,285,217,161,136
MSTRG.2983|Lrriq1,4,0,8,5,0,2
MSTRG.2984|Gm25376,0,0,0,0,0,0
MSTRG.2985|Gm47164,717,131,572,509,36,48
ENSMUSG00000098173.2|Gm26923,1,0,1,0,1,1
ENSMUSG00000112554.2|Gm47224,0,0,0,0,0,0
MSTRG.2991|Gm47225,6,10,1,0,2,2
ENSMUSG00000097550.8|Gm21304,0,0,0,0,0,0
ENSMUSG00000091779.9|Gm21293,0,0,3,0,2,0
ENSMUSG00000097427.6|Gm6763,0,0,3,0,2,0
ENSMUSG00000097878.6|Gm8764,5,0,8,4,3,3
ENSMUSG00000095022.9|Gm20765,1,1,1,1,0,1
ENSMUSG00000094144.9|Gm21312,2,1,1,0,0,1
ENSMUSG00000090854.10|Gm4340,6,1,9,5,4,4
MSTRG.2993|Gm25587,1,1,0,0,94,46
MSTRG.2986|Gm47223,0,0,0,0,0,0
MSTRG.2989|Gm47222,0,0,0,0,1,1
MSTRG.2987|Gm47221,176,45,126,127,1,2
MSTRG.2988|Gm47220,1,0,1,0,1,3
ENSMUSG00000089019.3|Gm25522,1,0,0,0,0,0
ENSMUSG00000112044.2|Gm48184,1,1,1,1,1,1
MSTRG.3007|Gm8796,85,11,48,52,26,75
ENSMUSG00000112034.2|Gm48363,20,5,7,10,1,1
MSTRG.3010|Mettl25,104,45,125,92,26,36
MSTRG.3010,0,1,0,0,16,0
MSTRG.3011|5S_rRNA,0,0,0,0,0,0
MSTRG.3013|Ccdc59,118,67,248,251,110,144
MSTRG.3012|Gm48298,10,4,14,11,1,1
ENSMUSG00000112668.2|Gm48376,0,0,0,0,0,0
MSTRG.3009|Gm48377,161,64,291,181,40,22
MSTRG.3008|Rps15a-ps1,119,6,28,26,82,96
ENSMUSG00000112066.2|Gm48380,0,0,0,0,0,0
MSTRG.2997|Tmtc2,31,9,0,8,13,2
MSTRG.3000|Gm48205,0,0,0,0,0,0
MSTRG.3006|Gm15663,0,0,4,0,0,0
MSTRG.2998,785,225,90,102,16,8
MSTRG.2999|Gm48206,1,1,0,0,0,0
MSTRG.3001|Gm48203,5,1,7,4,2,2
MSTRG.3002|Gm15666,6,1,0,1,0,0
MSTRG.3003|Gm48204,10,2,4,3,11,7
MSTRG.3004|Gm15664,2,0,1,0,1,1
MSTRG.3005|Gm48207,2,2,0,2,0,0
ENSMUSG00000035923.5|Myf6,0,0,0,0,0,0
ENSMUSG00000035916.9|Ptprq,0,0,0,0,0,0
ENSMUSG00000112466.2|Gm29674,0,0,7,0,0,0
ENSMUSG00000019906.16|Lin7a,0,0,0,0,0,0
ENSMUSG00000091455.5|Otogl,0,0,0,0,0,0
ENSMUSG00000112910.2|Gm29685,0,0,0,0,0,0
ENSMUSG00000112065.2|Gm47466,1,1,2,1,1,1
ENSMUSG00000112532.2|Gm36283,3,1,0,0,0,0
ENSMUSG00002075138.1|ENSMUSG00002075138,0,0,0,0,0,0
MSTRG.3016|Ppp1r12a,559,211,840,361,126,285
MSTRG.3016,426,91,339,516,1,0
MSTRG.3014|Pawr,374,67,260,235,71,127
MSTRG.3015|Gm23105,0,1,1,2,0,1
ENSMUSG00000053825.16|Ppfia2,2,0,1,0,0,0
ENSMUSG00000108029.2|Olfr1556-ps1,0,0,0,0,0,0
ENSMUSG00000112201.2|4930532I03Rik,0,0,0,0,0,0
ENSMUSG00000035948.14|Acss3,10,1,5,7,2,0
ENSMUSG00000112443.2|Gm19007,0,0,0,0,0,0
ENSMUSG00000112849.2|Gm18040,0,0,1,0,0,0
ENSMUSG00000112863.2|Gm19181,4,2,1,0,2,3
ENSMUSG00000065802.3|Gm23041,1,0,0,0,1,0
ENSMUSG00000111948.2|Gm47055,1,0,1,1,1,1
ENSMUSG00000112872.2|Gm47058,1,0,2,1,2,2
MSTRG.3023|E2f7,128,117,255,264,27,70
MSTRG.3024|1700020G17Rik,0,0,0,0,0,0
MSTRG.3025|Gm23698,0,0,0,0,0,0
MSTRG.3026|Gm22186,0,0,0,0,0,0
ENSMUSG00000112165.2|Gm48851,0,0,0,0,0,0
ENSMUSG00000035864.15|Syt1,11,2,0,0,6,3
ENSMUSG00000112039.2|Gm5136,1,0,0,1,0,0
ENSMUSG00000111910.2|Gm47472,2,3,3,1,1,1
ENSMUSG00000112905.2|Gm47477,2,0,2,1,0,0
MSTRG.3028|Csrp2,1132,385,2296,1214,1242,1069
MSTRG.3030|Zdhhc17,188,48,131,140,45,41
MSTRG.3027|Rpl6l,868,408,1567,1242,319,652
MSTRG.3017|Nav3,0,0,0,0,1,1
MSTRG.3018|Gm36935,0,0,0,0,1,0
MSTRG.3019|Gm47337,2,0,2,5,1,1
MSTRG.3020|Gm47339,1,0,2,1,1,0
MSTRG.3021|Gm47340,6,3,0,0,1,1
MSTRG.3022|Gm47338,1,0,1,1,0,0
ENSMUSG00000112246.2|Gm40761,0,0,0,0,0,0
MSTRG.3029|Bbs10,44,22,36,40,41,35
MSTRG.3032|Gm17849,0,1,0,3,0,0
MSTRG.3031|Osbpl8,429,62,239,143,36,50
ENSMUSG00000111968.2|Gm8873,1,0,0,1,0,1
ENSMUSG00000111997.2|Gm5176,11,3,9,13,4,13
MSTRG.3033|Phlda1,0,5,58,0,0,9
MSTRG.3034|Gm28592,0,4,29,0,25,11
ENSMUSG00000112357.2|Gm47864,1,0,0,0,0,0
ENSMUSG00000097082.2|4933440J02Rik,0,0,0,0,0,0
ENSMUSG00000112249.2|Gm30262,0,0,0,0,0,0
MSTRG.3035|Nap1l1,7056,1901,5917,6487,740,1764
MSTRG.3035,273,405,0,0,0,0
MSTRG.3036|Gm25117,17,6,6,1,0,0
MSTRG.3037,79,9,21,17,0,0
MSTRG.3053|Krr1,647,257,693,726,168,324
MSTRG.3054|Glipr1,0,1,1,13,0,0
MSTRG.3038|Gm30624,0,0,1,0,0,0
MSTRG.3039|Gm47865,0,0,0,0,0,0
MSTRG.3041|Gm19005,0,0,0,0,0,0
MSTRG.3042|Gm37189,0,0,0,0,0,0
ENSMUSG00000112533.2|Gm20758,0,0,0,0,0,0
ENSMUSG00000112628.2|Gm47880,0,0,0,0,0,0
MSTRG.3040|Gm46193,4,6,3,0,1,1
MSTRG.3043|Gm47866,1,0,0,0,1,1
ENSMUSG00000110391.3|Gm7269,0,0,0,0,0,0
ENSMUSG00000020213.7|Glipr1l1,0,0,0,0,0,0
MSTRG.3044|Glipr1l2,0,0,0,0,0,0
MSTRG.3045|Gm6808,29,9,25,25,4,9
MSTRG.3046|Gm15914,4,0,0,2,0,0
ENSMUSG00000112611.2|Glipr1l3,0,0,0,0,0,0
MSTRG.3050|Caps2,21,7,35,36,2,4
MSTRG.3051|Gm47419,0,0,0,0,0,0
ENSMUSG00000112722.2|Gm3942,0,0,0,0,0,0
ENSMUSG00000111979.2|Gm47522,1,0,0,1,0,0
ENSMUSG00000112228.2|Gm47524,0,0,0,0,0,0
MSTRG.3055|Gm47534,21,1,0,1,1,2
ENSMUSG00000100314.7|1700010J16Rik,0,0,0,0,0,0
MSTRG.3047|Gm47492,50,1,4,7,6,7
ENSMUSG00000112087.2|Gm40765,0,0,0,0,0,0
MSTRG.3052|Gm47538,5,0,1,1,5,5
ENSMUSG00000035681.8|Kcnc2,0,0,0,0,0,0
MSTRG.3048|Atxn7l3b,205,97,327,290,16,13
ENSMUSG00000064707.4|Gm22507,0,0,0,0,0,0
MSTRG.3049|Gm26596,1,1,7,7,39,47
ENSMUSG00000119363.1|U6,1,0,0,0,1,1
ENSMUSG00000104006.2|Gm38333,2,0,0,0,0,0
ENSMUSG00000112921.2|Gm48104,2,1,0,1,0,0
ENSMUSG00000111883.2|Gm31182,0,0,23,10,0,0
ENSMUSG00002075120.1|7SK,0,0,0,0,0,0
ENSMUSG00000006764.9|Tph2,0,0,0,0,0,0
MSTRG.3058|Tbc1d15,615,201,787,752,115,290
MSTRG.3058,0,0,0,52,0,0
MSTRG.3056|Gm8942,138,105,270,204,216,316
MSTRG.3057|Rab21,316,80,275,240,57,57
ENSMUSG00000050663.9|Trhde,0,0,0,0,0,0
ENSMUSG00000089934.2|4930473D10Rik,0,0,0,0,0,0
ENSMUSG00000084865.2|Gm15723,0,0,0,0,0,0
MSTRG.3060|Tmem19,359,72,173,121,190,125
MSTRG.3059|Thap2,46,1,26,4,5,2
MSTRG.3060,6,0,24,20,0,30
MSTRG.3061|Gm8960,221,0,305,234,130,269
MSTRG.3062,0,0,4,0,0,0
MSTRG.3062|Zfc3h1,463,236,612,643,20,42
ENSMUSG00000020140.16|Lgr5,0,0,0,0,0,0
ENSMUSG00000092210.2|A930009A15Rik,0,0,0,0,0,0
MSTRG.3062|A130012E19Rik,36,12,9,15,1,1
ENSMUSG00000112513.2|4930422I22Rik,0,0,0,0,0,0
ENSMUSG00000034127.16|Tspan8,0,0,0,0,0,0
ENSMUSG00000020151.17|Ptprr,0,0,0,0,0,0
ENSMUSG00000074734.4|Taf7l2,2,0,5,3,0,1
ENSMUSG00000112436.2|Gm48403,2,0,1,0,0,0
MSTRG.3063|Gm46203,15,7,21,16,38,48
ENSMUSG00000020154.11|Ptprb,8,1,3,1,29,18
ENSMUSG00000065086.3|Gm26495,0,0,0,0,0,0
ENSMUSG00000054934.11|Kcnmb4,0,2,0,0,0,0
ENSMUSG00000020164.8|Kcnmb4os1,0,0,0,0,0,0
ENSMUSG00000085837.9|Kcnmb4os2,0,0,0,0,0,0
MSTRG.3073|Cnot2,501,225,729,651,101,194
MSTRG.3073,24,0,0,0,14,85
MSTRG.3074|5330438D12Rik,14,5,21,18,20,26
MSTRG.3075|ENSMUSG00002076243,0,1,0,0,0,0
ENSMUSG00000112461.2|Gm47625,1,0,1,1,0,1
MSTRG.3076|Gm49344,7,1,2,5,0,0
MSTRG.3066|Gm48772,9,0,4,0,1,0
ENSMUSG00000069516.9|Lyz2,0,0,0,0,0,0
MSTRG.3065|Yeats4,303,192,482,473,98,148
ENSMUSG00000112476.2|Gm32365,0,0,0,0,0,0
ENSMUSG00000112399.2|Gm32235,0,0,0,0,0,0
ENSMUSG00000112081.2|Gm9004,1,0,0,1,1,0
MSTRG.3078|Kifc5c-ps,6,8,11,12,7,10
ENSMUSG00000034057.9|Myrfl,0,0,0,0,0,0
MSTRG.3067|Rab3ip,342,147,410,445,91,151
MSTRG.3068|4933412E12Rik,0,13,0,0,0,0
MSTRG.3069|Gm10271,0,0,0,0,0,0
MSTRG.3070|D630029K05Rik,0,0,0,0,0,0
ENSMUSG00000020169.5|Best3,0,0,0,0,0,0
ENSMUSG00000112242.2|Gm10747,0,0,0,0,0,0
ENSMUSG00000060187.5|Lrrc10,0,0,2,0,0,0
MSTRG.3072|Cct2,3087,2470,6232,5980,1450,3513
MSTRG.3064|Frs2,304,148,386,333,32,47
MSTRG.3071|Gm5781,250,65,316,231,221,244
MSTRG.3072,192,1,2,0,0,0
MSTRG.3079|Cpm,38,0,21,0,0,10
MSTRG.3080|U6,2,1,1,0,1,1
MSTRG.3081|Cpsf6,583,403,1244,956,241,386
MSTRG.3081,1010,193,209,431,34,145
ENSMUSG00000112728.2|Gm48903,0,0,0,0,0,0
ENSMUSG00000112796.2|Gm40770,0,0,0,0,0,0
MSTRG.3077|Gm9002,13,2,45,16,64,85
MSTRG.3083|Mdm2,677,138,270,201,147,199
MSTRG.3083,0,21,389,362,0,0
MSTRG.3082|Slc35e3,177,67,149,154,41,37
MSTRG.3089|Nup107,591,624,1588,1372,177,388
ENSMUSG00000112711.2|Gm32552,0,0,0,0,0,0
ENSMUSG00000112458.2|Gm40773,0,0,0,0,0,0
ENSMUSG00000112470.2|5330439M10Rik,0,0,0,0,0,0
ENSMUSG00000112500.2|4933411E08Rik,0,0,0,0,0,0
MSTRG.3084|Rap1b,997,300,1024,1046,207,344
ENSMUSG00000074695.4|Il22,0,0,0,0,0,0
MSTRG.3096|Mdm1,182,94,294,280,32,73
MSTRG.3097|Gm47958,0,4,6,2,1,0
MSTRG.3085|Gm32717,115,22,173,131,12,35
MSTRG.3086|Gm9029,104,28,152,117,15,36
MSTRG.3087|Gm9030,109,32,155,120,15,37
MSTRG.3088|Gm32802,28,8,7,6,1,1
ENSMUSG00000055170.5|Ifng,0,0,0,0,0,0
ENSMUSG00000111913.2|Gm49751,1,0,1,1,0,0
ENSMUSG00000112616.2|Gm47434,1,1,1,1,0,0
ENSMUSG00000112402.2|Gm10744,2,0,0,0,0,0
MSTRG.3098|Gm26976,1,0,4,2,6,12
ENSMUSG00000112540.2|Gm47461,0,0,0,0,0,0
MSTRG.3099|Dyrk2,201,58,192,181,0,12
MSTRG.3100|4932442E05Rik,17,3,8,8,4,2
ENSMUSG00000112683.2|Gm18904,0,0,0,0,0,0
ENSMUSG00000100681.2|1700064J06Rik,0,0,0,0,0,0
MSTRG.3094|Gm9040,76,22,140,109,14,34
MSTRG.3090|Gm9044,18,7,5,6,1,1
MSTRG.3095|Gm9045,105,29,155,122,14,36
MSTRG.3091|Gm9046,71,21,126,98,13,33
MSTRG.3093|Gm9048,71,25,129,102,13,34
MSTRG.3092|Gm9049,5,6,3,3,1,1
MSTRG.3101|Cand1,1115,1055,4096,2301,710,1626
MSTRG.3102|Llph,198,80,308,301,93,159
MSTRG.3107|Irak3,0,55,161,129,38,68
MSTRG.3108|Gm47009,0,0,0,0,0,0
MSTRG.3109|Tmbim4,349,55,189,131,273,195
MSTRG.3103|Hmga2,388,137,372,363,35,59
MSTRG.3104|1700006J14Rik,0,0,0,0,0,0
MSTRG.3105|9230105E05Rik,0,0,0,0,0,0
MSTRG.3106|Mir763,0,0,1,0,0,0
ENSMUSG00000112716.2|4930471E19Rik,0,0,0,0,0,0
ENSMUSG00000103213.2|Gm38289,0,0,0,0,0,0
ENSMUSG00000103017.2|Gm37505,0,0,0,0,0,0
ENSMUSG00000111907.2|Gm48202,0,0,0,0,0,0
ENSMUSG00000044544.5|4921513I03Rik,0,0,0,0,0,0
ENSMUSG00000112757.2|Gm10743,2,1,1,0,0,0
ENSMUSG00000051236.14|Msrb3,0,0,8,0,0,0
ENSMUSG00000086444.3|Gm15961,0,0,0,0,0,0
ENSMUSG00000087480.2|Gm15910,0,0,0,0,0,0
ENSMUSG00000112431.2|Gm10741,2,0,1,0,0,0
ENSMUSG00000112846.2|4930432O09Rik,0,0,0,0,0,0
MSTRG.3116|Grip1os3,0,0,0,0,0,0
MSTRG.3117|Gm16321,0,0,0,0,0,0
MSTRG.3118|Grip1,35,3,36,15,2,2
MSTRG.3122|Gm47027,0,0,0,0,0,0
MSTRG.3124|Grip1os2,0,0,0,0,0,0
MSTRG.3125|Grip1os1,0,0,0,0,0,0
MSTRG.3126|Helb,285,301,1180,927,106,262
MSTRG.3119|Gm47341,1,1,2,0,0,0
MSTRG.3120|Gm47024,7,2,9,8,1,1
MSTRG.3121|Gm47342,1,0,1,0,0,0
MSTRG.3123|Gm47026,6,0,5,0,0,0
MSTRG.3113|Lemd3,767,98,288,240,116,121
MSTRG.3115|ENSMUSG00002075902,0,0,0,0,0,0
ENSMUSG00000112192.2|Gm48341,0,0,0,0,0,0
ENSMUSG00000020218.12|Wif1,0,0,0,0,0,0
MSTRG.3114|Gm16166,8,2,10,7,9,15
ENSMUSG00000112209.2|Gm18730,0,0,0,0,0,0
MSTRG.3127|Rassf3,89,93,229,220,32,42
MSTRG.3128|Gm48591,0,0,3,0,0,0
ENSMUSG00000112871.2|Gm35404,0,0,0,0,0,0
MSTRG.3110|Tbc1d30,0,0,0,0,0,0
MSTRG.3112|Gm48435,0,0,0,0,1,0
MSTRG.3129|Gns,870,234,586,450,664,512
MSTRG.3111|Gm4478,27,15,62,63,42,63
MSTRG.3130|BC048403,0,78,185,112,46,67
ENSMUSG00000112184.2|Gm48826,2,1,4,3,0,0
ENSMUSG00000112815.2|Gm48828,2,0,2,0,0,0
MSTRG.3136|Rxylt1,238,33,84,81,56,50
ENSMUSG00000111952.2|Gm4489,0,0,0,0,0,0
ENSMUSG00000112527.2|Gm35696,0,0,0,0,0,0
ENSMUSG00000118419.2|Gm50454,0,0,0,0,0,0
MSTRG.3131|Tbk1,157,109,364,310,38,82
MSTRG.3133|Xpot,1110,684,1011,1266,129,14
MSTRG.3133,131,27,571,349,57,363
MSTRG.3134|ENSMUSG00002076911,0,0,0,0,0,0
ENSMUSG00000047642.16|D930020B18Rik,0,0,0,0,0,0
ENSMUSG00000112305.2|Gm48875,0,0,0,0,0,0
MSTRG.3135|Gm9081,17,37,95,49,25,58
ENSMUSG00000020121.16|Srgap1,43,16,71,33,6,3
ENSMUSG00000112596.2|Gm48804,1,0,4,1,0,1
MSTRG.3137|D630033A02Rik,6,5,1,6,0,3
MSTRG.3137|Mirlet7i,5,0,1,0,1,1
ENSMUSG00000112774.2|Gm36041,0,0,0,0,0,0
ENSMUSG00000112873.2|Gm48877,0,0,0,0,0,0
ENSMUSG00000020123.7|Avpr1a,0,0,0,0,0,0
ENSMUSG00000112794.2|Gm48878,1,0,0,0,0,0
ENSMUSG00000112095.2|A130077B15Rik,37,14,45,30,2,1
MSTRG.3138|Mir8104,0,0,0,0,1,0
MSTRG.3139|A430028G04Rik,0,0,0,0,0,1
MSTRG.3138|Ppm1h,251,21,42,50,45,38
MSTRG.3141|Gm36208,0,0,0,0,0,0
MSTRG.3140|Gm47582,1,0,4,3,3,1
ENSMUSG00000112542.2|Gm47840,2,1,1,1,0,1
ENSMUSG00000112130.2|Gm47839,0,0,0,0,0,0
ENSMUSG00000112283.2|Gm36719,0,0,0,0,0,0
ENSMUSG00002075256.1|7SK,0,0,0,0,0,0
MSTRG.3142|4930503E24Rik,17,50,10,7,36,64
MSTRG.3147|Gm4510,21,12,26,15,38,46
ENSMUSG00000112387.2|1700021G15Rik,0,0,0,0,0,0
MSTRG.3148|Gm47965,2,1,1,1,1,1
MSTRG.3154|Mon2,560,269,830,615,126,167
MSTRG.3154,0,0,0,8,0,0
MSTRG.3151|Usp15,950,423,1213,471,154,414
MSTRG.3151,11,0,0,869,0,0
MSTRG.3152|Gm47726,0,2,0,0,0,0
MSTRG.3153|Gm4129,0,0,0,0,0,0
MSTRG.3151|ENSMUSG00002076638,0,1,1,1,1,1
ENSMUSG00000112832.2|4930484H19Rik,0,0,0,0,0,0
ENSMUSG00000111961.2|Gm47966,0,0,0,0,0,0
MSTRG.3156|Lrig3,6,73,250,194,227,140
MSTRG.3149|Atp23,0,32,123,103,45,64
MSTRG.3150|Gm6333,2,2,10,3,4,7
ENSMUSG00000112482.2|1700025K04Rik,0,0,0,0,0,0
MSTRG.3143|Tafa2,0,0,0,0,0,0
MSTRG.3144|Gm22958,4,1,1,1,31,32
MSTRG.3145|Gm47801,1,0,1,0,0,0
MSTRG.3146|Gm19169,1,0,0,0,0,0
ENSMUSG00000020102.16|Slc16a7,0,0,0,0,0,0
ENSMUSG00000109803.2|Gm45604,0,0,0,0,0,0
ENSMUSG00000111943.2|Gm47862,1,0,0,0,0,1
ENSMUSG00000112100.2|Gm9102,1,0,0,0,1,3
ENSMUSG00000112035.2|Gm49335,0,0,0,0,0,0
ENSMUSG00000112761.2|Gm47972,0,1,4,0,1,0
MSTRG.3155|Ctdsp2,341,476,1192,623,94,108
MSTRG.3158|Avil,0,0,0,0,0,0
MSTRG.3159|Tsfm,122,199,441,391,171,271
MSTRG.3160|Eef1akmt3,0,0,0,77,23,42
MSTRG.3161|Mettl1,120,61,108,186,40,63
MSTRG.3161,0,41,107,0,0,0
ENSMUSG00000006724.13|Cyp27b1,0,0,0,0,0,0
MSTRG.3164,0,59,22,34,52,83
MSTRG.3164|Cdk4,2657,1082,3371,2332,1267,1445
MSTRG.3165,0,0,21,29,0,0
MSTRG.3165|Tspan31,169,117,301,246,507,442
MSTRG.3163|A730063M14Rik,0,0,14,0,3,5
ENSMUSG00000025422.11|Agap2,0,0,0,0,0,0
MSTRG.3166|Os9,181,61,235,196,371,266
MSTRG.3155|Mir26a-2,5,1,1,0,0,0
MSTRG.3155|Mir546,3,14,6,12,1,1
MSTRG.3157|Marchf9,81,52,209,124,26,0
MSTRG.3162,20,0,5,3,0,0
MSTRG.3167|B4galnt1,0,17,64,0,37,20
MSTRG.3168|Slc26a10,39,3,26,0,11,0
MSTRG.3169|Arhgef25,219,124,284,279,20,32
MSTRG.3169,0,3,21,0,0,0
MSTRG.3170|Dtx3,0,103,184,136,21,31
MSTRG.3170,0,3,1,0,0,0
MSTRG.3172|F420014N23Rik,0,0,13,0,0,0
MSTRG.3173,0,0,149,0,7,3
MSTRG.3173|Pip4k2c,501,190,402,445,95,88
MSTRG.3174|Kif5a,0,92,356,179,61,53
MSTRG.3175|Dctn2,499,348,1337,1004,416,758
MSTRG.3176|Mbd6,112,121,375,157,44,44
MSTRG.3177|Gm20492,0,0,0,0,0,0
MSTRG.3171,7,11,30,13,1,0
ENSMUSG00000040287.10|Stac3,0,0,0,0,0,0
MSTRG.3179|Gm4189,0,0,0,0,0,0
MSTRG.3180|Ddit3,63,18,111,132,0,17
MSTRG.3181|Mars1,1968,918,1739,1709,1368,1742
MSTRG.3183|Arhgap9,80,70,104,108,19,51
MSTRG.3185|Gm47200,0,2,13,5,0,2
MSTRG.3184|Gli1,75,292,471,341,32,92
MSTRG.3184,0,7,3,18,6,7
MSTRG.3186|Inhbe,0,4,0,20,3,1
MSTRG.3187|Inhbc,0,2,0,0,1,2
MSTRG.3181,62,0,0,0,0,0
MSTRG.3178|Gm6283,2,47,57,36,12,27
MSTRG.3188|Ndufa4l2,0,16,142,37,68,35
MSTRG.3189|Shmt2,340,652,1600,1355,537,971
MSTRG.3182|Nxph4,0,0,10,0,21,0
MSTRG.3190|R3hdm2,323,195,546,417,53,85
MSTRG.3190,0,2,0,0,0,0
MSTRG.3191|Gm23819,2,0,0,0,0,0
MSTRG.3212|Lrp1,458,210,1033,506,1142,634
MSTRG.3212,0,0,0,0,0,2
MSTRG.3214|Gm16217,0,0,0,0,0,0
MSTRG.3213,1,1,1,1,1,1
MSTRG.3195|Myo1a,0,0,53,0,0,0
MSTRG.3193|Gpr182,0,0,0,0,0,0
MSTRG.3192|Zbtb39,85,105,195,153,21,14
ENSMUSG00000054052.6|Rdh19,0,0,0,0,0,0
ENSMUSG00000074639.7|Rdh16f2,0,0,0,0,0,0
ENSMUSG00000089789.2|Rdh1,0,0,11,0,0,0
ENSMUSG00000099009.2|Rdh16f1,0,0,0,0,0,0
